merchant_id,date,product,weekly_total_price,weekly_total_discount_price,weekly_total_discounts,merchant_name,merchant_area,category,display,description,total_orders,total_revenue,average_discount,most_ordered_item,least_ordered_item
M099,2024-07-28,"Gift Package 3 ( 1 Kibo Mini + 1 Hatchi Pot + Pita + Kartu Ucapan ), Kibo Mini Banana Regal, Kibo Mini Matcha Berry, Kibo Large Choco Cheese, Hatchi Pot Choco Yuzu, Hatchi Pot Matcha Ichigo, Prosperity Gift Set (4 Pc Kibo Mini), Joy Hampers (5 Pc Hatchi Pot), Kibo Large Lotus Biscoff Deluxe, Strawberry Cheese Omelette, Hatchi Pot Choco Chizu, Hatchi Pot Lotus, Rose Gift Set (2 Pcs Kibo Mini), Daisy Gift Set (1 Pcs Hatchi Artisan Dessert Box), Love Hampers (4pc Kibo mini), Gift Package 2 ( 2 Pcs Hatchi Pot + Pita + Kartu Ucapan ), Kibo Mini Original Molten, Kibo Mini Matcha Molten, Kibo Mini Choco Yuzu, Kibo Large Original With Strawberry Fresh Cream, Happiness Hampers (4 pc Kibo Mini), Happiness Birthday Hampers (4 Pc Kibo Mini), Kibo Mini Choco Cheese Molten, Kibo Mini Silverqueen, Kibo Large Original with Matcha Fresh Cream, Cheese Omelette Package (5 Pcs All Variant), Lotus Cheese Omelette, Hatchi Pot Choco Strawberry., Hatchi Box Choco Yuzu, Hatchi Box Lotus Choco, Camelia Gift Set (5 Pcs Hatchi Dessert Pots), Gift package 4 ( 2 kibo mini + pita + kartu ucapan ), Kibo Mini Strawberry Oreo, Kibo Mini Nastar Chizu, Kibo Large Original Molten, Original Cheese Omelette, Ovomaltine Cheese Omelette, Hatchi Pot Choco Strawberry, Hatchi Box Choco Chizu, Hatchi Box Ovomaltine, Aster Gift Set (1 Kibo Mini + 1 Hatchi Pot), Kibo Large Original Birthday Edition (With Choco Topper), Kibo Large Original Birthday Edition (With Acrylic Topper), Kibo Large Ovomaltine Chizu Deluxe, Hatchi Pot Choco Yuzu., Hatchi Pot Regal Cheese, Hatchi Pot Ovomaltine, Hatchi Box Choco Strawberry",4396100.0,0.0,0,"Kibo Cheese, Cibubur",jakarta,Sweets,Gift Package,( 1 kibo mini + 1 hatchi pot + pita + kartu ucapan ),48,4396100.0,0.0,Gift Package 3 ( 1 Kibo Mini + 1 Hatchi Pot + Pita + Kartu Ucapan ),Gift Package 3 ( 1 Kibo Mini + 1 Hatchi Pot + Pita + Kartu Ucapan )
M100,2024-07-21,"Topokki Large, 2 Odeng Hotbar Crabstick, 1 Odeng Hotbar 1 Odeng Panjang, 1 Odeng Hotbar 1 Odeng Hotbar Crabstik, Kimchi",107000.0,0.0,0,"Kims Topokki, Bintara",jakarta,Korea,Topokki Large,Topokki Porsi Large Dengan Topping 1 Telur,5,107000.0,0.0,Topokki Large,Topokki Large
M100,2024-07-28,"Toppoki Reguler + Sosis, Toppoki Medium + Sosis, Topokki Large + Sosis, 1 Odeng Panjang 1 Odeng Hotbar Crabstick, Rabokki Original, 1 Odeng Panjang 1 Odeng Hotbar 1 Odeng Hotbar Crabstik, Topokki Medium Original, 2 Odeng Panjang, Toppoki Reguler Original, Topokki Medium + Mozarella, Rabokki + 1/2 Telur, Rabokki + 1 Telur, Toppoki Reguler Seafood, Toppoki Reguler + Mozarella, Topokki Medium Seafood, Topokki Large + Seafood, 2 Odeng Hotbar",400500.0,0.0,0,"Kims Topokki, Bintara",jakarta,Korea,Toppoki Reguler,Sebuah Sajian Toppoki Porsi Reguler Dengan Topping Sosis,17,400500.0,0.0,Toppoki Reguler + Sosis,Toppoki Reguler + Sosis
M101,2024-07-21,"KBOC (Klenger Burger Omelette Cheese), Saparilla - Badak, Ice Coffee Klenger, Extra Beef Patty, Extra Chicken Patty, BKB (Beef Klenger Burger), SDKB (Super Duper Klenger Burger), Saparilla - Badak, Burchiko (Burger Chicken Original), Ice Coffee Klenger, Extra Beef Patty",305519.0,0.0,0,"Klenger Burger, Benhil",jakarta,Barat,Food,"Roti Brioce, smoked beef Omelet, slice melted cheese topping by Mayo Klenger sauce, Tomato caramelized, Onion caramelized and fresh vegetable baby romaince/lettuce.",11,305519.0,0.0,Saparilla - Badak,KBOC (Klenger Burger Omelette Cheese)
M101,2024-07-28,"BKB (Beef Klenger Burger), Bursay (Burger Sapi Ayam), 4 BURSAY (Burger Sapi Ayam), 3 CKB ( Cheese Klenger Burger) Free 3 Cup Lemon Tea By Nestea, SKB (Super Klenger Burger), Bursay (Burger Sapi Ayam), Extra Beef Bacon, Ice Lychee Tea, Extra Cheese, Extra Smoke Beef, Burchiko (Burger Chicken Original), SKB (Super Klenger Burger), French Fries, French Fries, Ice Lychee Tea, Extra Smoke Beef, SDKB (Super Duper Klenger Burger), Ice Milky Brown Sugar, CKB (Cheese Klenger Burger), 4 BURSAY (Burger Sapi Ayam), 3 CKB ( Cheese Klenger Burger) Free 3 Cup Lemon Tea By Nestea, Ice Lemon Tea, KBOC (Klenger Burger Omelette Cheese), Ice Milky Brown Sugar, CKB (Cheese Klenger Burger), Extra Beef Bacon, Extra Egg/Telur, Ice Lemon Tea, Extra Chicken Patty, Extra Cheese, Extra Egg/Telur",1148837.0,0.0,0,"Klenger Burger, Benhil",jakarta,Barat,Food,"Roti Brioce, beef patty 100 gr (real meat 100%) topping by Mayo Klenger sauce, Tomato caramelized, Onion caramelized and fresh vegetable baby romaince/lettuce.",31,1148837.0,0.0,4 BURSAY (Burger Sapi Ayam),BKB (Beef Klenger Burger)
M102,2024-07-21,"Kopi Ahjussi, Bundlng B, Traktir Ojol, Paket Ber-4, Cafe Latte, Lychee Tea, Tteokbokki, Boba",249000.0,0.0,0,"Kopi Chuseyo, Sukasari",jakarta,Kopi,Coffee,Double shot espresso loved by Korean ahjussi,8,249000.0,0.0,Kopi Ahjussi,Kopi Ahjussi
M102,2024-07-28,"Kopi Moka, Dalgona Coffee, White Regal, Korean Dark Chocolit, Sunny Summer, Mollayo, White Regal Jumbo, Bobo Brown Boba, Bundlng C, Oat Cookies, Homemade Chocolate Cookies, Caramel Macchiato, Caramel Latte, Blackcurrant Tea, Extra Shot, Kopi Oppa - Kopi Susu Korea, Banana Uyu, Summer Night, Dark Chocolit Jumbo, Kopi Unnie, Kopi Churum, Bundlng A, Banana Uyu Jumbo",771000.0,0.0,0,"Kopi Chuseyo, Sukasari",jakarta,Kopi,Coffee,Premium dark chocolate with espresso,23,771000.0,0.0,Kopi Moka,Kopi Moka
M103,2024-07-21,"Es Kopi Susu, Ice Almond Latte, Hot Red Velvet Latte, Hot Vanilla Latte, Matcha Toast, Keju Kornet Mayo Toast, Bakso Cuanki, Ice Chocolate 1 Liter, Ice Cappuccino, Ice Caramel Latte, Ice Fluffy Latte, Ice Strawberry Squash, Strawberry Tea Macchiato, Brown Sugar Boba Milk, Double Espresso, Hot Caramel Latte, Combro, Maccaroni, Kopi Susu 1 Liter",585000.0,0.0,0,"Kopi Dari Hati, Jatibening",jakarta,Jajanan/Kopi/Minuman,Cold Coffee,Kenikmatan Dan Kesegaran Espresso Dengan Susu Segar Es Batu Dan Gula Aren,19,585000.0,0.0,Es Kopi Susu,Es Kopi Susu
M103,2024-07-28,"Ice Coffee Avocado, Avocado Milky, Cheese Toast, Churros, Pisang Goreng, Coffeelover D, Coffeelover E, Kopi Susu Gula Aren 500 Ml, Ice Matcha Espresso, Ice Chocolate, Ice Tiramisu Latte, Green Tea Macchiato, Brown Sugar Boba Milk Tea, Americano, Hot Hazlenut Latte, Keju Sosis Mayo Toast, Risoles Ragut Ayam, Pudding Coconut Lychee, Coffeelover C, Ice Chocolate 500 Ml, Ice Hazlenut Latte, Ice Lemon Squash, Ice Orange Squash, Ice Matcha Latte, Ice Red Velvet Latte, Salted Caramel Boba Milk, Batagor Bandung, Mille Crepes Vanilla, Lychee Tea Macchiato, Cappuccino, Hot Lemon Tea, Nutella Toast, Cireng Bumbu Rujak, Mille Crepes Mango, Coffeelover B, Squashlover, Ice Americano, Ice Berry Coffee, Ice Moccachino, Ice Mango Squash, Smoothies Manggo, Ice Matcha Latte With Ice Cream, Orange Tea Macchiato, Black Tea Macchiato, Hot Green Matcha Latte, Hot Almond Latte, Churros Topping Ice Cream, Lasagna, Mille Crepes Nutela, Chocolover, Affogato, Ice Coffee Lite, Ice Lychee Tea, Smoothies Strawberry, Smoothies Chocolate, Ice Vanilla Latte, Espresso, Black Sweet Coffee, Caffe Latte, Hot Chocolate, Dimsum, Kentang Goreng Dan Sosis, Singkong Goreng Keju, Coffeelover A, Matchalover, Mayolover",1964500.0,0.0,0,"Kopi Dari Hati, Jatibening",jakarta,Jajanan/Kopi/Minuman,Cold Coffee,Kenikmatan Buah Alpukat Asli Dengan Kopi Espresso Dan Kesegaran Susu,66,1964500.0,0.0,Ice Coffee Avocado,Ice Coffee Avocado
M104,2024-07-21,"Pandan Sparkling (Iced), Caffee Latte (Iced), Rum Cappuccino (Iced), Chocolate Latte (500 Ml), Kopi Susu Kebun Pandan ( 1000 Ml ), Taro Latte (500 Ml), Sosis Bakar, Hotdog, Strawberry Latte (Iced), Lychee Tea, Rum Latte (Iced), Banana Latte (500 Ml), Kopi Susu Buah Pala (1000 Ml), Kopi Susu Kebun Pandan ( 500 Ml ), Tahu Bakso, Cireng Kebun, Roti Bakar, Rosang, French Fries BBQ, Curros Topping Cinamon, Cheese Burger",692000.0,0.0,0,Kopi Kebun Bintaro,jakarta,Kopi/Roti,Non Coffee,Roti Isi Pisang Bakar,21,692000.0,0.0,Pandan Sparkling (Iced),Pandan Sparkling (Iced)
M104,2024-07-28,"Kopi Susu Gula Aren (S)(Iced), Kopi Susu Gula Aren (D)(Iced), Red Velvet Latte (Iced), Chocolate Latte (Iced), Lemon Tea (Iced), Cappuccino (Iced), Vanilla Cappuccino (Iced), Kopi Susu Gula Aren ( 500 Ml ), Red Velvet Latte (500 Ml), Pisang Bakar, Roti Kukus, Dimsum Saus Mentai, Curros Topping Cokelat, Sweet Tea, Klepon Latte (Iced), Hazelnut Cappuccino (Iced), Banana Latte (1000 Ml), Green Tea Latte (1000 Ml), Dimsum Keju, Taro Latte (Iced), Redpresso (Iced), Americano (Iced), Pangsit Goreng Isi Ayam, Kopi Susu Kebun Pandan (Iced), Kopi Susu Buah Pala (Iced), Green Tea Matcha Latte (Iced), Chocolate Latte (1000 Ml), Kopi Susu Buah Pala (500 Ml), Taro Latte (1000 Ml), Singkong Renyah, Tahu Crunchy, Pisang Goreng, Dimsum, Banana Latte (Iced), Lotus Biscoff Latte (Iced), Lychee Tea Yakult, Avocado Latte (Iced), Caramel Latte (Iced), Red Velvet Latte (1000 Ml), Coffee Beer (Non Alcohol), Strawberry Sparkling (Iced), Thai Tea, Green Thai Tea, Moccachino, Hazelnut Latte (Iced), Vanilla Latte (Iced), Caramel Cappuccino (Iced), Green Tea Latte (500 Ml), Kopi Susu Gula Aren (1000 Ml), Dumpling Keju, French Fries",1675000.0,0.0,0,Kopi Kebun Bintaro,jakarta,Kopi/Roti,Signature,Red Velvet + Espresso,51,1675000.0,0.0,Kopi Susu Gula Aren (S)(Iced),Kopi Susu Gula Aren (S)(Iced)
M105,2024-07-21,"Affogato, Matcha Latte Jelly, Love Potion, Es Cream Vanilla, Kahlua 1L, Teh Ella 1L, Chocolate 1L, Rice Bowl Chicken Karage, Mozzarella + Sosis + Kentang, Es Kopi Nako Se-Trong, Kopi Tubruk, Ice Cappuccino, Hot Americano, Ice Pandan Latte, Teh Violet, Es Kopi Nako Se-trong 1L, Taro 1L, Ini Teh Susu 1L, French Fries, Cireng Sambal Rujak",951000.0,0.0,0,Kopi Nako Ciracas,jakarta,Aneka nasi/Kopi/Minuman,BUKAN KOPI BIASA,Es Ktim Vanilla 2 Scoop + Espresso,20,951000.0,0.0,Affogato,Affogato
M105,2024-07-28,"Es Kopi Nako, Ice Americano, Kahlua Jelly, Es Kopi Sayang Jelly, Asam Kaktus, Ice Matcha Latte, Es Kopi Nako 1L, Pisang Goreng, Mozzarella Greentea, Hot Cappuccino, Teh Ella, Matcha 1L, Ini Teh Kopi 1L, Hot Kopi Nusantara, Ice Latte, Kahlua Coffee, Es Kopi Nako Jelly, Ice Caramel Latte, Mozzarella + Sosis, Mozzarela Chocomaltine, Mozzarella Tiramisu, Es Kopi Sayang, Es Kopi Nako Duren, Ice Matcha Latte Jelly, Hot Pandan Latte, Su - Ma - Ja, Hot Chocolate, Ice Taro Latte, Hot Taro Latte, Ini Teh Susu, Kopi Babeh, Chocopresso, Es Kopi Nako Nusantara, Hot Caramel Latte, Hot Matcha Latte Jelly, Wedang Masa Lalu, Hot Matcha Latte, Manggo Lassie, Rosberi, Caramel Latte 1L, Rice Bowl Dori, Nakopresso, Avocado Coffee, Ini Teh Kopi, Manual Brew V60, Hot Latte, Es Kopi Sayang 1L, Tahu Baso, Sate Taichan, Mozzarella Original",1723000.0,81000.0,4,Kopi Nako Ciracas,jakarta,Aneka nasi/Kopi/Minuman,BUKAN KOPI BIASA,Es kopi susu creamy kental dan kekinian,50,1642000.0,0.047011027278003485,Es Kopi Nako,Es Kopi Nako
M106,2024-07-21,"Vanilla Latte, Funky Kimboo, Coffe Beer, Aren Kimboo, Long Black, Hazelnutt Latte, Lychee Yakult, Mix Max, Waffle Blueberry",188000.0,0.0,0,KOPINYA KIMBOO,jakarta,Minuman/Kopi,Coffee,French Fries + Sosis + Otak-Otak,9,188000.0,0.0,Vanilla Latte,Vanilla Latte
M106,2024-07-28,"Americano, Coffee Latte, Roti Panggang Coklat, Waffle Strawberry, Spaghetti Bolognese, Strawberry Latte, Thai Tea, Kopi Sanger, Monkey Kimboo, Shake Pink Strawberry, Lychee Tea, French Fries, Otak-Otak, Chicken Strip Kimboo, Roti Panggang Blueberry, Waffle Keju, Pisang Keju Coklat, Cappuccino, Choco Blend, Choco Matcha, Mango Yakult, Lemon Tea, Aqua, Roti Panggang Keju, Roti Panggang Nutella, Waffle Coklat, Kimboo Chicken Strip, Baileys Kimboo, Cranbo, Choco Kimboo, Sosis, Black Kimboo, Espresso, Caramel Latte, Green Tea, Vanilla Blend, Roti Panggang Strawberry, Waffle Nutella",662000.0,0.0,0,KOPINYA KIMBOO,jakarta,Minuman/Kopi,Coffee,Hot / Ice,38,662000.0,0.0,Americano,Americano
M107,2024-07-21,"Salted Caramel Boba Fresh Milk Regular, Jasmine Milk Tea Regular, Baileys Latte Large (No Coffee,No Alcohol), Mango Usagi, Boba, Coffee Jelly, Hazelnut Coffee Cubo, Markisa Yakult",170100.0,0.0,0,"Koteshu, Sukahati",jakarta,Cepat saji/Kopi/Minuman,Boba Series,Brown Sugar Boba Di Padukan Dengan Susu Segar Dan Cream Caramel Cheese Di Dalamnya,8,170100.0,0.0,Salted Caramel Boba Fresh Milk Regular,Salted Caramel Boba Fresh Milk Regular
M107,2024-07-28,"Okinawa Brown Sugar Large, Brown Sugar Boba Fresh Milk Regular, Green Milk Tea Large, Cappucino Regular, Milky Regal Large, Koteshu Milk Tea Regular, Avocado Usagi, Cafe Latte Medium, Brown Sugar Latte Medium, Brown Sugar Latte Regular, Rum Coffee Medium, Sakura Yakult, Brown Sugar Boba Fresh Milk Large, Thai Milk Tea Large, Green Milk Tea Regular, Japanese Matcha Large, Stawberry Usagi, Baileys Latte Regular (No Alcohol), Strawberry Yakult, Kiwi Yakult, Hazelnut Choco MT Regular, Rum Coffee Regular, Lychee Yakult, Okinawa Brown Sugar Regular, Salted Caramel Boba Fresh Milk Large, Hazelnut Choco MT Large, Jasmine Milk Tea Large, Rainbow Yakult, Cookies and Cream Regular, Cookies and Cream Large, Koteshu Milk Tea Large, Thai Milk Tea Regular, Japanese Matcha Regular, Rainbow Jelly, Silky Pudding, Vanilla Coffee Cubo, Cafe Latte Regular, Cappucino Medium, Milky Regal Regular",966400.0,0.0,0,"Koteshu, Sukahati",jakarta,Cepat saji/Kopi/Minuman,Boba Series,Boba Freshmilk Dengan Paduan Brown Sugar Berasal Dari Jepang Dan Cream Sweet Di Atasnya,39,966400.0,0.0,Okinawa Brown Sugar Large,Okinawa Brown Sugar Large
M108,2024-07-21,"Philly Anselmo, Mineral Water 330 Ml, Sabbath Single, Enter Sandwich, Caramelized Onion, Beef Bacon, Beef Brisket, Apple Juice, Schweppes Ginger Ale",478100.0,0.0,0,"Lawless Burgerbar, PIK",jakarta,Barat,Main Course,"Philly Cheese Steak with Sauteed Onion, Capsicum and Mushrooms",9,478100.0,0.0,Philly Anselmo,Philly Anselmo
M108,2024-07-28,"Butterkill Single, Judas Fries, Municipal Wings, Pickels, Mineral Water, Schweppes Soda Water, Jalapenostic Front, Stryper, Bintang Can, Orange Juice, Schweppes Tonic Water, Sabbath Double, The Lemmy, Beef Patties, A&W Root Beer, Bintang Radler Can, Smooth & Thunder, Motley Single, The Great Southern Trendkill, Madballs, Heineken Can, El Pollo Loco, Splattertrash, Red Cheddar, Sprite, Pokka Green Tea, Smooth & Thunder Combo, El Jefe, Additional Judas Fries, Motley Double, Joey Bellodona, Butterkill Double, Mozpit, Sunny Side Up, Coca Cola, Guava Juice",2038700.0,0.0,0,"Lawless Burgerbar, PIK",jakarta,Barat,Main Course,"Garlic butter filled burger with grilled onions, russian dressing and single beef patty.",36,2038700.0,0.0,Butterkill Single,Butterkill Single
M109,2024-07-21,"Smooth & Thunder Combo, CH Cheese, POF Pulled Beef, POF Chili, Sabbath Single, The Lemmy, Coca Cola, Guava Juice, Veggie Anselmo, Cheese Streak, Dogzilla, Joey Bellodona, Beef Bacon",1045500.0,0.0,0,"Lawless, Capsule Cibubur",jakarta,Barat,LBB X Guinness,Smooth & Thunder Burger + Guinness Smooth Package,13,1045500.0,0.0,Smooth & Thunder Combo,Smooth & Thunder Combo
M109,2024-07-28,"Cujo, CH Sausage, POF Cheese, Additional Judas Fries, Philly Anselmo, Judas Fries, Jalapenostic Front, Mozpit, Smoothfellas, Doggy Maguire, Butterkill Single, The Great Southern Trendkill, Sprite, Dogstar, CH Mix Sausage & Cheese, Municipal Wings, Splattertrash, French Fries, El Jefe, Motley Double, Sunny Side Up, Caramelized Onion, Orange Juice, Schweppes Soda Water, Sleigher, Dogstar Bacon Wrapped, Cheese Streak Bacon Wraped, Onion Ring, El Pollo Loco, Sabbath Double, Motley Single, Butterkill Double, Madballs, Stryper, Red Cheddar, Beef Brisket, Apple Juice, Schweppes Ginger Ale, Schweppes Tonic Water, Smooth & Thunder, The Flaming Cheese, Enter Sandwich, Pickels, Beef Patties, Mineral Water, Pokka Green Tea",2541700.0,0.0,0,"Lawless, Capsule Cibubur",jakarta,Barat,Hotdogs,"Hotdog Bun, Sausage, Mix Cheese, Russian Dressing, Parmesan Cheese, Chilli Concarne, Onion, Corriander",46,2541700.0,0.0,Cujo,Cujo
M110,2024-07-21,"Papper Bag Lawson Coffee, Ice Matcha Latte, 2 Cup Es Kopi Susu Pandan Fresh Milk, Chikuwa Jumbo, Fish Stick, Satsumaage, Shrimp Tofu, Onigiri Spicy Chicken Mayo, Onigiri Spicy Chicken Teriyaki, Risoles Beef, 5pc Frozen Tsukune Stick, 4pc Frozen Tahu Seafood, Frozen Oden1 100k, Hydro Coco Original 250Ml, Sinde Lrtn Pet 500Ml, Sedaap Mie Goreng Cup 85G, Ultra Milk Uht Stroberi 250Ml, Roma Sw Sari Gandum Cokelat115G, Beng-Beng Maxx 32G, Double Smoked Beef Egg Sandwich+Ice Java Mocha Latte, Smoked Beef Cheese Sandwich+Ice Java Mocha Latte, Paket Oden1 50k, Paket Korean 1, Tas Belanja Lawson, Choco Meteor 1L, 1 Liter Es Kopi Susu Pandan, Ice Caramel Vanilla Latte+Es Kopi Susu Pandan, Lobster Ball, Shrimp Ball, Ena Chicke Red Hot, Tahu Seafood, Samosa, Siomay Ayam, Frozen Oden2 100k, Good Day 3In1 Cappuccino Box 5S, Oreo Sw Vanilla 137G, Chic Choc 55G, Double Smoked Beef Egg Sandwich+Coffee Latte",1073000.0,475000.0,9,"Lawson, Akses UI",jakarta,Jajanan/Aneka nasi/Minuman/Jepang,Tas Belanja,Perpaduan matcha dan susu khas Lawson yang menghadirkan nuansa Jepang bagimu,38,598000.0,0.4426840633737186,Papper Bag Lawson Coffee,Papper Bag Lawson Coffee
M110,2024-07-28,"ES KOPI SUSU ARABICA GAYO(ABG), Ice Honey Yuzu, Ice Choco Meteor, 1 Liter Java Mocha Latte, Baso Cumi, Smoked Chicken Ball, Udon, Odeng, Cheese-Bokki, Paket Oden1 100k, Paket Oden2 100k, Tako Fish, Ayam Geprek Sambal Bawang ( ala carte ), On Salmon F, Smoked Beef Cheese Sandwich, French Toast Smocked Beef Cheese Sandwich, Tsukune Stick, Ena Chike Cheese, 6pc Frozen Martabak Telur, 5pc Frozen Jayfura Cheese, 6pc Frozen Risoles Beef, Pucuk Harum Teh Pet 350Ml, NPL Air Mnrl Pet 600Ml, Mm Pulpy Orange Pet 300Ml, Aqua Mineral 600ml, Mie Gemez Enaak 22G, Kanzler Singles Keju 65G, Stroopwaffel Salted Caramel, Smoked Beef Cheese Sandwich+Ice Coffee Latte, Tuna Egg Sandwich+Ice Java Mocha Latte, Paper Bag Small, Matcha Latte 1L, Hot Arabica Gayo, Hot Choco Meteor, Cheese Dumpling, Double Chicken Katsu Japonica Rice, On Tuna Mayo F, Onigiri Salmon Kirimi, Chicken Teriyaki Stick, Ena Chike, 5pc Frozen Samosa, 5pc Frozen Siomay Udang, Pocari Sweat Pet 500Ml, Ultra Milk Uht Full Cream 250Ml, Double Choux Cream Vanilla, French Toast Hamburg Cheese Sandwich+Ice Java Mocha Latte, Kopi Susu Abege 1L, Coffee Latte 1L, Salmon Fish Cake, Meat Ball Coin, Hot Chicken Mayo, Jay Fura, Martabak Telur, Chicken Teriyaki Jumbo, 5pc Frozen Siomay Ayam, 4pc Frozen Chicken Teriyaki Jumbo, Pop Mie Baso Cup 75G, Kusuka Krip Sgk Ayam Ld Htm 60G, Regal Marie Superior 125G, Selamat Wfr Chocolate 198G, Beng-Beng Coklat 22G, Croquette Beef Sandwich+Ice Coffee Latte, Paket Oden2 50k, Paket Korean 3, Ice Caramel Vanilla, Ice Coffee Latte, Ice Miss Marie, Ice Milosaurus, Ice Java Mocha Latte Fresh Milk, Cheese Ball, Fish Cake, SAUSAGE ROLL, Tahu Baso Ikan, Donburi Chicken Mayo Rice, Double Cheese Chicken Mayo, Double Smoked Beef Egg Sandwich, Jay Fura Cheese, Siomay Udang, Original Ena Chike+Ichi Ocha Teh Melati/Frestea Jasmin Pet 350ml, 4pc Frozen Tahu Pedas, Tteok-bokki Frozen, Aqua Air Mnrl Pet 1500ml, Le Minerale Air Pet 1500ml, You C1000 Orange Water Pet500Ml, Pucuk Harum Teh Pet 500Ml, Cadbury Dairy Milk 65g, Double Choux Cream Choco, Japanese Roll Cake Choco, Double Choux Cream Matcha, French Toast Smocked Beef Cheese Sandwich+Ice Coffee Latte, Caramel Vanilla 1L, Es Kopi Susu Pandan Fresh Milk, Beef Sausage Blackpepper, Chicken Blackpepper Ball, Spicy Meat Ball, Tteok-bokki, Cheese Tofu, Nasi Ayam Geprek Sambal Bawang, French Toast Hamburg Cheese Sandwich, Pastel Ayam, SIOMAY GORENG FROZEN, Karaage Stick - Smoke Korean Gochujang, 6pc Frozen Chicken Teriyaki, 6pc Frozen Pastel, You C1000 Lemon Water Pet 500Ml, Sosro Teh Botol Ori 330Ml, Oronamin C Drink Btl 120Ml, Sosro Teh Botol Ori Pet 450Ml, Adem Sari Cgku Lmn Pet 350Ml, Ultra Teh Kotak Jasmine 200Ml, Pop Mie Dower Ayam Pedas Cup75G, Pop Mie Goreng Ayam Gledek Cup 75G, Sedaap Korean Spicy Ckn Cup 81G, Pop Mie Ayam Cup 75G, Japanese Roll Cake Vanilla, Croquette Beef Sandwich + Ice Java Mocha Latte, French Toast Smocked Beef Cheese Sandwich+Ice Java Mocha Latte, Ice Arabica Gayo, French Hazelnut 1L, 2 Cup Ice Caramel Vanilla Latte Fresh Milk, Siomay Rolled, Spicy Oemuk, On Spicy Salmon F, Tuna Egg Sandwich, Tahu Pedas, Cheese Ena Chike+Ichi Ocha Teh Melati/Frestea Jasmin Pet 350ml, Red Hot Ena Chike+Ichi Ocha Teh Melati/Frestea Jasmin Pet 350ml, Karaage Stick - Smoke Hickory Bbq, 5pc Frozen Jayfura, 5pc Frozen Samosa, Ichitan Thai Milk Tea Pet 310Ml, Ultra Milk Uht Coklat 250Ml, Taro Net Seaweed 36G, Creamy Choco Pudding, French Toast Hamburg Cheese Sandwich+Ice Coffee Latte, Tuna Egg Sandwich+Ice Coffee Latte, Paket Korean 2",3628300.0,808000.0,18,"Lawson, Akses UI",jakarta,Jajanan/Aneka nasi/Minuman/Jepang,RTD,Cokelat yang milky berpadu dengan kopi Arabica khas Lawson menghasilkan kopi mocha yang creamy dan smooth dalam kemasan botol 1L,137,2820300.0,0.2226938235537304,5pc Frozen Samosa,ES KOPI SUSU ARABICA GAYO(ABG)
